title,genre,nation,running_time,release_date,director,actor,grade,summary,poster
보테로,다큐멘터리,캐나다,82분,2020 .09.24 개봉,돈 밀라,페르난도 보테로(본인),전체 관람가,"‘현존하는 화가 중 가장 폭넓은 영향력을 행사하는 작가’
 ‘파리 샹젤리제 거리에서 대규모 전시회를 개최한 최초의 살아있는 예술가’
 ‘전세계 주요 도시 100여회 이상 대규모 전시’
 관능과 풍만함으로 부풀리는 세상!
 ?
 남미의 피카소, 색채의 마술사!
 행복을 채우는 예술가, 보테로",https://movie-phinf.pstatic.net/20200828_6/1598602623439NLH9v_JPEG/movie_image.jpg?type=m203_290_2
봉신연의: 불의 검 외전,판타지,중국,70분,2020 .02.17 개봉,"임진쇠, 중위신, 양수",진호민,12세 관람가,"신선 ‘강자아’는 신들의 규범을 어겨,
 큰 부상을 입은 채 필멸의 인간 세계로 쫓겨난다.
 위수강의 한 시골 마을에 떨어진 그가
 ‘청란’의 도움을 받으며 가까스로 몸을 회복하는 한편,
 강을 지배하는 수중 요괴가 저주를 깨고 나타나
 마을 사람들을 공격하기 시작하는데…
 
 과연 ‘강자아’는 수중 요괴와 맞서 마을 사람들을 구할 수 있을까?",https://movie-phinf.pstatic.net/20200129_23/1580264166401V8l1E_JPEG/movie_image.jpg?type=m203_290_2
부니베어: 원시시대 대모험,애니메이션,중국,90분,2020 .10.22 개봉,"정량, 임회달","장위, 장병군, 담소",전체 관람가,"빅과 브라이어, 브램블은 나비를 쫓아가다가 우연히 원시시대로 시간 여행을 하게 된다.
 그곳에서 원시인들과 동물들에게 쫓기던 이들은 겁쟁이 꼬마 늑대 페페와 만나면서 상상 할 수 없는 모험을 펼친다.
 
 과연 곰돌이 형제와 친구들은 다시 힘을 합쳐 원래 살던 곳으로 무사히 돌아갈 수 있을까?",https://movie-phinf.pstatic.net/20201006_289/1601966064712KsPVs_JPEG/movie_image.jpg?type=m203_290_2
부다페스트 스토리,"스릴러, 드라마, 멜로/로맨스",헝가리,112분,2020 .08.13 개봉,아틸라 사스,"사보 킴멜 타마스(한코), 비카 케레케스(유디트), 레벤테 몰나르(빈체 베르체스)",15세 관람가,"제2차 세계대전 직후 혼란한 틈을 타 실종된 사람들의 가족에게
 거짓 희망을 주고 그 보상으로 연명하던 천재적 사기꾼 ‘한코’.
 그러다, 자신의 사기 행각이 들통나자 부다페스트에서 도주하던 중
 숲 속에서 아들과 살고 있는 여인 ‘유디트’를 만나 운명적인 사랑에 빠진다.
 
 평화로운 나날을 보내던 어느 날, 죽은 줄 알았던 남편 ‘빈체’가 돌아오고
 세 사람 사이에는 격렬한 감정의 전운이 감돌기 시작한다.",https://movie-phinf.pstatic.net/20200730_27/159607084886560IJo_JPEG/movie_image.jpg?type=m203_290_2
부력,"드라마, 범죄",오스트레일리아,91분,2020 .06.25 개봉,로드 라스젠,"삼 행(차크라), 타나웃 카스로(롬 란)",15세 관람가,"좀 더 나은 삶을 살고 싶은 14살 소년 ‘차크라’.
 공장에서 일하기 위해 태국으로 떠났지만
 도착한 곳은 바다 한 가운데였다.
 
 하루 22시간 노동에 시달려도 받는 돈은 없고,
 허기를 채울 만한 건 한 줌의 찬밥과 더러운 물뿐이다.
 
 끔찍한 학대가 일상이 되어버린 이곳,
 그 어디에도 소년을 도와줄 사람은 없다.",https://movie-phinf.pstatic.net/20200526_244/1590468036474NgHEg_JPEG/movie_image.jpg?type=m203_290_2
부활,다큐멘터리,한국,110분,"2021 .03.26 재개봉, 2020 .07.09 개봉",구수환,이태석(본인),전체 관람가,"이태석 신부가 아프리카 톤즈에 뿌린 사랑의 씨앗이 꽃으로 피어나는 이야기
 <울지마톤즈> 후속영화, 《부활》
 
 아프리카 수단에서 헌신하다 마흔 여덟의 젊은 나이에
 세상을 떠난 이태석 신부.
 십년 후 그분의 사랑으로 자란 제자들을 찾아 나섰다.
 
 의사?약사?공무원?의대에 다니는 제자만 40여명.
 놀라운 것은 모두가 이태석 신부의 삶을 살아가고 있다.
 주민들은 이 신부가 돌아왔다며 기뻐한다.
 
 십만 킬로미터 대장정, 일 년 간의 추적
 인간이 인간에게 꽃이 되어 주는 감동을 공개한다.",https://movie-phinf.pstatic.net/20210319_228/1616116102230P9GPX_JPEG/movie_image.jpg?type=m203_290_2
부활: 그 증거,다큐멘터리,한국,99분,2020 .10.08 개봉,김상철,"권오중(본인), 이성혜(본인), 이용규(본인)",전체 관람가,"모든 종교는 죽음 너머의 세상에 관심이 있지만
 종교를 가진 사람들조차
 죽음은 두려움과 공포의 대상이다.
 
 이용규 교수, 배우 권오중, 이성혜는
 고통 때문에 다시 태어나지 않기를 소망하는 사람들과
 고통 속에서도 부활의 소망을 갖고 살았던 사람들의 흔적을 찾는다.
 인도 바라나시와 첸나이 그리고 이탈리아 로마에 있는 카타콤.
 산 자와 죽은 자들 사이에서 보고 듣는 삶과 죽음, 그리고 부활.
 
 현대의 가장 큰 문제는 죽음이 죽어버렸다는 이어령 교수와 이들의 여정은
 마침내 말기 암 판정을 받은 후, 80차 항암치료를 하며
 부활의 증인이 된 한 사람(천정은)을 만나게 되는데...",https://movie-phinf.pstatic.net/20200917_133/1600306215089RKFsD_JPEG/movie_image.jpg?type=m203_290_2
불량한 가족,"드라마, 코미디",한국,103분,2020 .07.09 개봉,장재일,"박원상(현두), 박초롱(유리), 도지한(고대국)",12세 관람가,"바이올리니스트를 꿈꾸는 ‘유리’는
 자신을 은근히 따돌리는 친구들 사이에서 겉돌지만
 아빠를 실망시키지 않기 위해 견디려 애쓴다.
 
 그러던 어느 날, 친구들의 계획으로
 한밤 중 폐가에 홀로 가게 된 ‘유리’는
 독특한 차림의 ‘다혜’를 만나 일탈을 시작하게 되고,
 ‘다혜’의 특별한 패밀리를 만나 새로운 가족이 되는데…",https://movie-phinf.pstatic.net/20200624_128/1592960157254FaT5I_JPEG/movie_image.jpg?type=m203_290_2
브라 이야기,"드라마, 코미디",독일,90분,2020 .01.16 개봉,바이트 헬머,"미키 마뇰로비치, 드니 라방, 파즈 베가",12세 관람가,"비좁은 기찻길에 늘어선 빨랫줄, 은퇴를 앞둔 기관사 ‘눌란’은
 기차에 딸려온 물건의 주인을 찾아주며 하루를 마무리하곤 한다.
 여느 때와 다름없이 기차를 청소하던 날,
 그가 기차 앞머리에서 발견한 것은...? 하늘색 레이스 브라...!",https://movie-phinf.pstatic.net/20200103_23/15780133094104KqHS_JPEG/movie_image.jpg?type=m203_290_2
브레이크 더 사일런스: 더 무비,다큐멘터리,한국,89분,2020 .09.24 개봉,박준수,"RM(본인), 진(본인), 슈가(본인)",전체 관람가,"대한민국 최초이자 방탄소년단의 전 세계 스타디움 투어 ‘LOVE YOURSELF: SPEAK YOURSELF’가 끝났다.
 한국 가수 최초 웸블리 스타디움 단독 공연, 빌보드 월간 박스스코어 1위
 로스앤젤레스, 시카고, 뉴욕, 상파울루, 런던, 파리, 오사카, 시즈오카, 리야드, 그리고 서울까지.
 
 뜨거웠던 스타디움 투어의 대장정을 달려온 방탄소년단 멤버들.
 무대 위가 아닌 무대 뒤에서, 방탄소년단으로 인해 태어난 또 다른 나로,
 7명의 멤버들은 한 번도 말하지 못한 내면의 진솔한 이야기를 들려주기 시작한다.
 
 지금까지 알지 못했던,
 또 다른 나를 만나다 'PERSONA'",https://movie-phinf.pstatic.net/20200917_291/1600333596388McCK9_JPEG/movie_image.jpg?type=m203_290_2
브릿마리 여기 있다,"드라마, 코미디",스웨덴,96분,2020 .06.25 개봉,튜바 노보트니,페닐라 어거스트(브릿마리),12세 관람가,"타고난 결벽증에 까칠한 성격의 소유자 ‘브릿마리’
 평온했던 삶에 일생일대의 큰 충격을 받고
 오랫동안 자신의 울타리였던 가족을 떠나기로 한다.
 
 무작정 떠나 도착한 곳은 하나부터 열까지 모두 생소한 낯.선.곳!
 그 곳에서 어렵게 얻은 청소년 센터 관리인 자리마저도 센터 폐업으로 위기를 맞고,
 그녀는 자신의 삶도, 아이들의 일상도 지켜야만 하는 상황에 놓이게 되는데…
 
 낯선 곳에서 찾은 새로운 삶, 이제부터 진짜 ‘나’로 살기로 결심한다!
 나, 브릿마리 여기 있다",https://movie-phinf.pstatic.net/20200622_265/159281540180837LAO_JPEG/movie_image.jpg?type=m203_290_2
블랙아웃 : 인베이젼 어스,"액션, SF",러시아 연방,105분,2020 .08.05 개봉,예고르 바라노프,"알렉세이 차도프(올레그), 피요트르 피오도로프(유리이 그루보프), 루케르야 일리야센코(알레나)",15세 관람가,"가까운 미래, 어느 날 평화로웠던 어느 거대 도시는 갑자기 전 세계와의 통신이 두절되는 초유의 사태를 겪는다. 도시 밖으로 한 걸음만 나가도 전기를 비롯한 일체의 시설이 작동하지 않고, 심지어 전 세계 인류의 생사조차 불분명한 상황. 사태의 원인을 규명하고 생존자를 찾고자 탐색에 나선 특수부대는 그곳에서 충격적인 장면을 목격하는데...
 
 꺼지지 않은 단 1%의 인류는 생존의 실마리를 찾을 수 있을 것인가!",https://movie-phinf.pstatic.net/20200811_3/1597109586282F6SWk_JPEG/movie_image.jpg?type=m203_290_2
블러드 킬,"액션, 범죄",미국,90분,2020 .09.28 개봉,제임스 컬렌 브레삭,"스티븐 시걸(아우구스티노), 조니 메스너(프랭크), 디엠엑스(레이 문스)",15세 관람가,"‘미친개’로 불리던 전설의 전직 경찰관 ‘프랭크’는
 도시를 떠나 조용한 삶을 살던 중
 범죄 조직에 처참하게 살해된 아들 ‘챈스’의 소식을 듣는다.
 모든 것을 잃고 분노에 휩싸인 채 도시로 돌아온 ‘프랭크’.
 이내 ‘아우구스티노’가 이끄는 거대 조직에 맞서
 처절한 복수를 시작하는데…",https://movie-phinf.pstatic.net/20200925_199/1601009075315AjkCv_JPEG/movie_image.jpg?type=m203_290_2
블러드: 궁금한 이야기,공포,영국,84분,2020 .06.04 개봉,"숀 브라운, 루크 고슬링","조나단 맥클린, 안나 도슨",15세 관람가,"시골 마을 허그에는 30년마다 누군가 실종된다는 이야기가 수백 년째 괴담으로 전해진다.
 괴담을 소재로 기사를 쓰는 제임스는 우연히 이 이야기를 듣고 만삭의 아내 해리엇과 함께 허그로 취재하러 떠난다.
 하지만 허그에 도착한 다음 날 산책하러 나간 해리엇이 실종되고, 제임스는 해리엇의 행방을 찾아 헤매는데...",https://movie-phinf.pstatic.net/20200520_13/1589960634222XajFY_JPEG/movie_image.jpg?type=m203_290_2
블러드샷,"액션, 드라마, 판타지, SF",미국,109분,2020 .05.21 개봉,데이브 윌슨,"빈 디젤(레이 개리슨/블러드샷), 에이사 곤살레스(케이티), 샘 휴건(지미 달튼)",15세 관람가,"아내와 함께 휴가를 보내던 특수 부대원 ‘레이’(빈 디젤)는 정체불명의 적에게 납치되어 살해당한다.
 혈액 속에 수많은 나노봇을 주입하는 최첨단 프로젝트 블러드샷을 통해 부활한 레이.
 놀라운 치유력과 가공할 만한 파워의 슈퍼 히어로로 업그레이드된 레이는
 아내를 죽인 놈을 찾아 무차별적인 복수의 질주를 시작한다.
 하지만, 자신이 진짜라고 생각했던 것들이 거짓임을 깨닫게 되는데…",https://movie-phinf.pstatic.net/20200518_15/1589763097565dNabl_JPEG/movie_image.jpg?type=m203_290_2
블루 아워,드라마,일본,92분,2020 .07.22 개봉,하코타 유코,"카호(스나다), 심은경(기요우라)",12세 관람가,"“나도 모르는 사이 어른이 되어버린 느낌, 너도 알지?”
 
 완벽하게 지친 CF 감독 '스나다'(카호)
 
 고향으로 오라는 엄마의 전화에
 자유로운 친구 ‘기요우라’(심은경)는 당장 떠나자고 말한다.
 
 돌아가고 싶지 않던 그곳이지만,
 어쩌면- 괜찮을지도 몰라!
 
 몸과 마음이 지친 당신을 위한
 <블루 아워>",https://movie-phinf.pstatic.net/20200701_292/1593567976719JOh3H_JPEG/movie_image.jpg?type=m203_290_2
비겁한 폭력,"범죄, 스릴러",한국,84분,2020 .11.11 개봉,윤원상,나진희,청소년 관람불가,"철현은 빚을 갚기 위해 해임을 납치해 비트코인을 빼앗으려 하고 자신에게 소홀해진 애인 연미도 창고에 감금한다.
 해임에게는 목적을 이루기 위한 이성적 폭력을, 연미에게는 사랑을 갈구하는 감정적 폭력을 행사하는 철현.
 그의 여성 혐오는 극으로 치달아 자신의 폭력을 합리화시키며 두 여자의 충격적인 과거를 밝혀내 삶을 송두리째 흔들어버리려 한다.",https://movie-phinf.pstatic.net/20201102_248/1604303544308P9jEF_JPEG/movie_image.jpg?type=m203_290_2
비독: 파리의 황제,"액션, 범죄, 드라마",프랑스,120분,2020 .09.17 개봉,장-프랑소와 리셰,"뱅상 카셀(프랑수아 비독), 올가 쿠릴렌코(록산느), 오거스트 딜(나타나엘 드 벵거)",15세 관람가,"무기수 탈옥수 '비독'은
 죽음을 넘어서 탈옥에 성공하고,
 잃어버린 인생을 되찾기 위해
 사면장을 조건으로 경찰의 앞잡이가 되어
 직접 범죄와의 전쟁을 시작한다.
 
 암흑이 드리운 격변의 시대,
 범죄의 제왕, 황제가 되다!",https://movie-phinf.pstatic.net/20200929_297/1601365344118Qsuf3_JPEG/movie_image.jpg?type=m203_290_2
비밀정보원: 인 더 프리즌,"범죄, 스릴러, 액션",영국,113분,2020 .04.15 개봉,안드레아 디 스테파노,"조엘 킨나만(피트), 클라이브 오웬(몽고메리), 로자먼드 파이크(윌콕스)",청소년 관람불가,"세력을 확장하고 감옥에서 마약 독점을 꿈꾸는 마약 카르텔, 수 년간 마약 카르텔을 일망타진하기 위해 비밀작전을 벌여 온 FBI, 마약 잠입 수사 중 발생한 동료의 죽음을 쫓는 경찰. 자신의 이익과 목적을 위해 수단과 방법을 가리지 않는 세 조직 속, FBI의 비밀정보원 ‘코슬로’는 이들에게서 가족을 지키기 위해 매 순간 적과 아군을 선택해야 한다!",https://movie-phinf.pstatic.net/20200323_247/1584930078654oYagQ_JPEG/movie_image.jpg?type=m203_290_2
비바리움,"SF, 드라마",미국,97분,2020 .07.16 개봉,로칸 피네건,"이모겐 푸츠(젬마), 제시 아이젠버그(톰)",15세 관람가,"함께 살 곳을 찾던 ‘톰’과 ‘젬마’
 중개인으로부터 ‘욘더’라는 독특한 마을의 9호 집을 소개받는다.
 
 똑같은 모양의 주택들이 즐비한 곳에서
 알 수 없는 기묘함에 사로잡힌 순간, 중개인은 사라져 버린다.
 
 어떤 방향으로 향해도 집 앞에 다다르는 이곳에서
 우리의 선택은 없다, 오직 살아갈 뿐!
 
 “가장 완벽한 안식처가 되어줄 거에요, 영원히”",https://movie-phinf.pstatic.net/20200703_34/1593755949604ASlMe_JPEG/movie_image.jpg?type=m203_290_2
비행,"드라마, 범죄",한국,89분,2020 .03.19 개봉,조성빈,"홍근택(근수), 차지현(지혁)",15세 관람가,"목숨 걸고 북을 탈출한 근수는
 밑바닥 인생을 탈출하고픈 양아치 지혁과
 더럽게 엮여 괴롭힘을 당한다.
 그러던 어느 날, 지혁은 근수가 마약 운반책임을 알게 되고
 수억 원어치의 마약을 함께 빼돌리자고 꼬드긴다.
 오직 돈만이 새로운 삶으로의 비행을
 허락한다고 믿는 두 청춘.
 4Kg 필로폰의 싯가는 20억
 근수와 지혁은 인생역전을 할 수 있을까?
 
 비행(飛行)하기 위해 비행(非行)할 수밖에 없었던
 언더독 청춘들의 숨가쁜 질주가 시작된다!",https://movie-phinf.pstatic.net/20200221_117/1582247793225LwylA_JPEG/movie_image.jpg?type=m203_290_2
비홀드 마이 하트,드라마,미국,81분,2020 .05.21 개봉,조슈아 레오나드,"마리사 토메이(마거릿), 찰리 플러머(마커스), 티모시 올리펀트(스티븐)",12세 관람가,"로맨틱한 남편이자 다정한 아빠였으며, 따뜻한 음악을 노래한 뮤지션 ‘스티븐’.
 그가 떠나고 남겨진 아내 ‘마거릿’과 십대 아들 ‘마커스’는
 그 어떤 말로도 위로되지 않는 힘겨운 시간을 보내는데...
 
 “당신이 있어 참 행복했습니다”",https://movie-phinf.pstatic.net/20200428_197/15880491681885NH5d_JPEG/movie_image.jpg?type=m203_290_2
빅샤크3: 젤리몬스터 대소동,애니메이션,중국,76분,2020 .07.29 개봉,신우,"정의한(빅샤크 목소리), 원에스더(꾸꾸 목소리)",전체 관람가,"어느 날, 하늘에서 뚝! 말랑말랑 귀여운 초록색 젤리몬스터가 갑자기 바닷속으로 떨어지는 바람에 평화롭던 바다왕국은 커다란 소동에 휩싸인다. 젤리몬스터가 악당이라며 없애려고 하는 펭귄박사와 물범대장. 바닷속 친구들은 전설의 핑크돌고래를 찾아 젤리몬스터를 구해야만 하는데...
 빅샤크와 바닷속 친구들의 우당탕탕 스릴만점 신나는 모험이 시작된다.",https://movie-phinf.pstatic.net/20200727_170/1595824882139uopaD_JPEG/movie_image.jpg?type=m203_290_2
빈폴,드라마,러시아 연방,137분,2020 .02.27 개봉,칸테미르 발라고프,"빅토리아 미로시니첸코(이야), 바실리사 페렐리지나(마샤)",15세 관람가,"1945년 레닌그라드, 전쟁으로 폐허가 된 도시에서 사람들은 힘겹게 살아간다.
 
 병원에서 간호사로 일하는 ‘이야’ 역시 뇌진탕 증후군으로 갑자기 온몸이 굳어 버리는 병을 견디며 사랑스러운 아들 ‘파슈카’와 소박하지만 행복한 나날을 보내고 있다.
 그러던 어느 날 ‘이야’에게 끔찍한 사건이 일어나고, 전쟁에서 지원병으로 일하던 둘도 없는 친구 ‘마샤’가 돌아오자 두 사람만이 알고 있던 비밀이 서서히 드러난다.
 
 두 여인은 서로를 다시 일으키기 위해 희망과 삶의 의미를 찾아 나서는데…",https://movie-phinf.pstatic.net/20200203_190/1580710812127Wxa35_JPEG/movie_image.jpg?type=m203_290_2
사냥의 시간,스릴러,한국,134분,2020 .04.23 개봉,윤성현,"이제훈(준석), 안재홍(장호), 최우식(기훈)",15세 관람가,"희망 없는 도시, 감옥에서 출소한 ‘준석’(이제훈)은 가족 같은 친구들 ‘장호’(안재홍)와 ‘기훈’(최우식)
 그리고 ‘상수’(박정민)와 함께 새로운 인생을 위한 위험한 작전을 계획한다.
 하지만 미래를 향한 부푼 기대도 잠시, 정체불명의 추격자가 나타나 목숨을 노리며 이들을 뒤쫓기 시작한다.
 서로가 세상의 전부인 네 친구들은 놈의 사냥에서 벗어날 수 있을까?
 
 심장을 조여오는 지옥 같은 사냥의 시간이 시작된다",https://movie-phinf.pstatic.net/20200420_195/1587346679940TssWn_JPEG/movie_image.jpg?type=m203_290_2
사냥의 시간: 데스 게임,"공포, 스릴러",미국,80분,2020 .06.09 개봉,아론 미르테스,"레이시 하트젤(킴벌리), 테일러 노박(리바이), 앨리슨 슈럼(브룩)",청소년 관람불가,"'브룩'은 남자친구 '리바이'의 제안으로 친구 커플과 함께 캠핑을 떠난다.
 캠핑 장소는 리바이가 상속받았다는 넓은 숲속.
 아무런 인기척이 없는 그곳에 텐트를 친 네 사람은 다음 날 사슴 사냥을 약속하며 잠든다.
 그리고 이른 아침 총소리 때문에 눈을 뜬 브룩은 자신에게 총구를 겨누고 있는 리바이를 발견하는데...",https://movie-phinf.pstatic.net/20200507_123/1588835920967W7oee_JPEG/movie_image.jpg?type=m203_290_2
사라진 시간,"미스터리, 드라마",한국,105분,2020 .06.18 개봉,정진영,"조진웅(박형구), 배수빈(김수혁), 정해균(정해균)",15세 관람가,"한적한 소도시의 시골마을, 남들에게 숨기고 싶은 비밀을 지닌 채
 지방 근무를 자청한 교사 부부에게 예기치 않은 불행이 닥치고,
 사건 수사를 담당하게 된 형구는 마을 사람들의 수상한 낌새를 눈치채고 단서를 추적한다.
 사건해결에 자신만만하던 형구는 수사과정에서 하루 아침에 자신의 삶이 송두리째 뒤바뀌는 충격적인 상황에 빠지게 된다.
 
 집도, 가족도, 직업도 내가 알던 모든 것이 사라졌다.
 과연 그는 자신의 삶을 되찾을 수 있을 것인가.",https://movie-phinf.pstatic.net/20200623_227/1592879195885hUQFd_JPEG/movie_image.jpg?type=m203_290_2
사랑의 병,드라마,일본,96분,2020 .12.10 개봉,요시다 코타,"세토 사오리, 오카야마 아마네, 야기 마사야스",청소년 관람불가,"전화 통화 만남을 주선하는 ‘와카야마 만남 사이트’에서
 ‘에미코’는 매력적인 목소리로 남성들을 유혹해 근근이 생계를 이어간다.
 그러다, 우연히 자동차 수리일을 하는 순박한 청년 ‘신노스케’와 만나게 되고,
 그를 이용해 돈을 벌기 위해 위험한 선택을 하고 마는데…
 
 “나는 마을에서 가장 예쁘다고 소문났던 여자. 봉아, 내 봉. 당장 돈을 내놔”",https://movie-phinf.pstatic.net/20201202_5/1606899778101t42DH_JPEG/movie_image.jpg?type=m203_290_2
사랑이 눈뜰 때,"드라마, 멜로/로맨스",미국,105분,2020 .08.26 개봉,마이클 메일러,"알렉 볼드윈(빌), 데미 무어(수잔)",12세 관람가,"사고로 아내와 시력을 잃은 베스트셀러 작가 ‘빌’
 그 이후 집필을 중단하고 더 까칠해진 그에게
 만만치 않은 새 봉사자 ‘수잔’이 배정된다.
 
 펜트하우스, 다이아몬드 반지, 상류층 파티
 화려한 삶을 사는 ‘수잔’은 범죄에 연루되어
 사회봉사를 선고받고 그곳에서 ‘빌’을 마주하게 된다.
 고집 센 그에게 지지 않고 당차게 맞서는 그녀
 
 서로에게 점차 다가가는 두 사람은 삶의 빛을 되찾기 시작하는데…",https://movie-phinf.pstatic.net/20200806_54/15967053472991M7sh_JPEG/movie_image.jpg?type=m203_290_2
사랑이 뭘까,"드라마, 멜로/로맨스",일본,124분,2020 .04.09 개봉,이마이즈미 리키야,"키시이 유키노(야마다 테루코), 나리타 료(타나카 마모루)",15세 관람가,"그 여자, 야마다 테루코
 
 난 어느 한쪽으로 기울어 버려요
 사랑하거나 아무 관심 없거나
 
 그래서 좋아하는 사람 이외에는
 모든 사람이 관심 밖이에요
 
 그 남자, 타나카 마모루
 
 좋아하는 마음을 말로 다 전할 수는 없잖아
 너무 좋아해서 오히려 말을 못할 수도 있지
 서로 그 관계가 괜찮으면 문제 없지 않을까?
 
 오늘도 사랑의 답을 찾지 못했다.",https://movie-phinf.pstatic.net/20200324_154/1585025313550EtobP_JPEG/movie_image.jpg?type=m203_290_2
사랑하고 있습니까,멜로/로맨스,한국,107분,2020 .03.25 개봉,김정권,"김소은(소정), 성훈(승재)",12세 관람가,"외.유.내.강. 셰프를 꿈꾸는 카페 알바 ‘소정’.
 끝없는 실패, 팍팍한 삶, 아픈 엄마까지…
 이 와중에, 그녀의 마음 속에 누군가가 들어왔다!
 
 외.강.내.유. 츤데레 카페 오너 ‘승재’.
 아무래도 예민한 그가 자꾸만 더 날카로워지는 이유는…
 언젠가부터, 알짱거리는 그녀가 너무 신경 쓰인다!
 
 ‘빌려줄게요, 도움이 될 거에요’
 늦은 밤, 빗 속을 뚫고 카페를 찾아와 ‘소정’에게
 책 한권을 던져주고 홀연히 사라진 기이한 할머니.
 그 날 이후, 이 책으로 인해 두 사람의 평범한 일상은
 마법처럼 뒤바뀌기 시작하는데…
 
 무엇이든 대답해 드립니다. 당신은 지금,
 ‘사랑하고 있습니까?’",https://movie-phinf.pstatic.net/20200306_60/1583457317291V7HF4_JPEG/movie_image.jpg?type=m203_290_2
사마에게,다큐멘터리,영국,96분,2020 .01.23 개봉,"와드 알-카팁, 에드워드 와츠","와드 알-카팁(본인), 사마 알-카팁(본인), 함자 알-카팁(본인)",15세 관람가,"자유를 꿈꿨지만 전쟁으로 폐허가 되어버린
 나의 도시 알레포
 사마, 이 곳에서 네가 첫 울음을 터뜨렸단다
 
 이런 세상에 눈 뜨게 해서 미안해
 하지만 엄마는 카메라를 놓을 수 없었어
 
 사마, 왜 엄마와 아빠가 여기 남았는지,
 우리가 뭘 위해 싸웠는지,
 이제 그 이야기를 들려주려 해
 
 사마, 이 영화를 네게 바친다",https://movie-phinf.pstatic.net/20191224_60/1577155153773iLYXG_JPEG/movie_image.jpg?type=m203_290_2
사스콰치: 거인 괴물,공포,미국,73분,2020 .09.16 개봉,브래드 더글라스,"그렉 제임스, 마이클 드레이퍼",청소년 관람불가,"산장으로 사냥여행을 떠난 조쉬, 스티브, 맥, 그리고 데이브. 스티브는 이 여행에서 자신의 와이프와 바람을 피운 맥과 이를 눈감아준 친구들을 살해할 계획을 세운다. 하지만 누구도 예상치 못한 끔찍한 재앙이 네 사람을 찾아온다.",https://movie-phinf.pstatic.net/20200921_150/1600673922558lPtCi_JPEG/movie_image.jpg?type=m203_290_2
사일런트 파티,"액션, 범죄",아르헨티나,87분,2020 .09.10 개봉,"디에고 프라이드, 페데리코 핀키엘스테인",야즈민 스튜어트,15세 관람가,"라우라는 약혼남 다니엘과 결혼식을 올리기 위해 아버지의 전원주택으로 향한다. 다음날 결혼식을 앞두고 마음이 싱숭생숭한 라우라는 홀로 산책에 나선다. 그러다 파티에 한창인 집을 발견하고, 모르는 사람들과 한데 섞여 춤추고 노는 도중, 갑자기 나타난 남자에게 성폭행을 당한다. 남자의 친구들은 그 장면을 휴대폰으로 몰래 촬영하고, 서로 돌려보기까지 한다. 돌이킬 수 없는 충격과 상처를 받고 정신 없이 집으로 돌아온 라우라는 총과 칼을 들고 복수에 나서는데…",https://movie-phinf.pstatic.net/20200820_137/1597886140529HtEks_JPEG/movie_image.jpg?type=m203_290_2
사탄의 베이비 시터: 킬러 퀸,"코미디, 공포",미국,100분,2020 .09.10 개봉,맥지,"유다 르위스, 제나 오르테가, 에밀리 엘린 린드",청소년 관람불가,"악마를 이겨내고 피의 의식에서 살아남았다. 하지만 2년 후, 콜의 악몽은 끝나지 않았다. 지옥 같은 고등학교 생활, 다시 돌아온 악마들. 도망쳐야 한다, 벗어나야 한다!",https://movie-phinf.pstatic.net/20200928_258/1601276978938NLUYF_JPEG/movie_image.jpg?type=m203_290_2
산티아고의 흰 지팡이,다큐멘터리,한국,98분,"2020 .12.10 재개봉, 2020 .03.19 개봉",이종은,"박재한(본인), 김다희(본인)",전체 관람가,"1급 시각장애인으로 사물의 어렴풋한 형상만 겨우 볼 수 있는 ‘재한’과
 비인가 대안학교 졸업반으로 불확실한 미래에 대한 고민을 안고 있는 ‘다희’는
 수백 킬로미터에 달하는 길고 험난한 순례길을 떠난다.
 
 앞을 볼 수 없는 장애를 가졌음에도 플라멩코라는 열정적인 춤을 추는
 ‘재한’은 순례길의 종착지인 ‘산티아고 콤포스텔라 대성당’ 광장에서
 평소 꿈 꿔 왔던대로 플라멩코를 성공적으로 출 수 있을까.",https://movie-phinf.pstatic.net/20201116_221/1605515166207ttrcD_JPEG/movie_image.jpg?type=m203_290_2
살로메,"공연실황, 드라마",독일,116분,2020 .09.20 개봉,로메오 카스텔루치,"존 다삭(헤롯), 안나 마리아 치우리(헤로디아), 아스믹 그리고리안(살로메)",15세 관람가,"유대 분봉왕의 의붓딸, 살로메는 감옥에 갇힌 예언자 요하난의 목소리에 매력을 느끼고 그를 감옥에서 꺼내도록 명령한다. 남편을 살해하고 왕위를 빼앗아 시동생 헤롯과 재혼한 어머니, 헤로디아와 왕의 부정함을 꾸짖는 요하난의 모습에 완전히 반해버린 살로메는 그에게 구애하지만 거부당한다. 헤롯이 살로메에게 춤을 추면 원하는 것이 무엇이든 들어주겠다고 제안을 하고 춤을 마친 살로메는 요하난의 머리를 요구한다.",https://movie-phinf.pstatic.net/20200910_195/1599718787680cX8qb_JPEG/movie_image.jpg?type=m203_290_2
